0.134	3.884196	0.5574252
0.135	3.871529	0.5627349
0.136	3.858859	0.5680699
0.137	3.846401	0.57343
0.138	3.834039	0.5788153
0.139	3.821777	0.5842257
0.14	3.80951	0.5896613
0.141	3.79724	0.5951221
0.142	3.784969	0.6006081
0.143	3.772692	0.6061192
0.144	3.760415	0.6116555
0.145	3.748133	0.617217
0.146	3.735851	0.6228036
0.147	3.72364	0.6284154
0.148	3.711542	0.6340524
0.149	3.699611	0.6397146
0.15	3.687686	0.6454019
0.151	3.67576	0.6511144
0.152	3.66383	0.656852
0.153	3.6519	0.6626148
0.154	3.639967	0.6684028
0.155	3.628033	0.674216
0.156	3.616098	0.6800543
0.157	3.60416	0.6859178
0.158	3.592309	0.6918065
0.159	3.580557	0.6977203
0.16	3.568936	0.7036594
0.161	3.557313	0.7096235
0.162	3.54569	0.7156129
0.163	3.534066	0.7216274
0.164	3.52244	0.7276671
0.165	3.510814	0.733732
0.166	3.499187	0.739822
0.167	3.48756	0.7459372
0.168	3.475931	0.7520775
0.169	3.464361	0.7582431
0.17	3.45289	0.7644338
0.171	3.441539	0.7706497
0.172	3.430188	0.7768907
0.173	3.418836	0.7831569
0.174	3.407484	0.7894483
0.175	3.396132	0.7957649
0.176	3.384781	0.8021066
0.177	3.373429	0.8084735
0.178	3.362078	0.8148655
0.179	3.350727	0.8212828
0.18	3.339382	0.8277252
0.181	3.328156	0.8341927
0.182	3.317025	0.8406855
0.183	3.305916	0.8472034
0.184	3.294807	0.8537465
0.185	3.283699	0.8603147
0.186	3.272592	0.8669081
0.187	3.261486	0.8735267
0.188	3.250381	0.8801705
0.189	3.239278	0.8868394
0.19	3.228175	0.8935335
0.191	3.217074	0.9002528
0.192	3.206021	0.9069972
0.193	3.195056	0.9137668
0.194	3.184163	0.9205616
0.195	3.173273	0.9273815
0.196	3.162383	0.9342266
0.197	3.151495	0.9410969
0.198	3.14061	0.9479924
0.199	3.129726	0.954913
0.2	3.118845	0.9618588
0.201	3.107965	0.9688297
0.202	3.097089	0.9758259
0.203	3.086214	0.9828472
0.204	3.075393	0.9898936
0.205	3.064655	0.9969653
0.206	3.053957	1.004062
0.207	3.043263	1.011184
0.208	3.032572	1.018331
0.209	3.021882	1.025504
0.21	3.011199	1.032701
0.211	3.000516	1.039924
0.212	2.989836	1.047171
0.213	2.979162	1.054444
0.214	2.968487	1.061743
0.215	2.957819	1.069066
0.216	2.947188	1.076414
0.217	2.936631	1.083788
0.218	2.926115	1.091187
0.219	2.915599	1.098611
0.22	2.905089	1.10606
0.221	2.894583	1.113535
0.222	2.884078	1.121034
0.223	2.873582	1.128559
0.224	2.863088	1.136109
0.225	2.852596	1.143684
0.226	2.842113	1.151284
0.227	2.83163	1.158909
0.228	2.821162	1.16656
0.229	2.810763	1.174235
0.23	2.800404	1.181936
0.231	2.790058	1.189662
0.232	2.779712	1.197414
0.233	2.76937	1.20519
0.234	2.759038	1.212992
0.235	2.748706	1.220818
0.236	2.738383	1.22867
0.237	2.728066	1.236547
0.238	2.717749	1.244449
0.239	2.707445	1.252377
0.24	2.697142	1.260329
0.241	2.686868	1.268307
0.242	2.676657	1.27631
0.243	2.666455	1.284338
0.244	2.656264	1.292391
0.245	2.64608	1.30047
0.246	2.635897	1.308573
0.247	2.625727	1.316702
0.248	2.61556	1.324856
0.249	2.605397	1.333035
0.25	2.595248	1.341239
0.251	2.585099	1.349469
0.252	2.574961	1.357723
0.253	2.564831	1.366003
0.254	2.554726	1.374308
0.255	2.544673	1.382638
0.256	2.534624	1.390994
0.257	2.524581	1.399374
0.258	2.51455	1.40778
0.259	2.504522	1.41621
0.26	2.494504	1.424666
0.261	2.484497	1.433148
0.262	2.474493	1.441654
0.263	2.4645	1.450185
0.264	2.454516	1.458742
0.265	2.444537	1.467324
0.266	2.434571	1.475931
0.267	2.424623	1.484563
0.268	2.414711	1.49322
0.269	2.40481	1.501903
0.27	2.394914	1.51061
0.271	2.385029	1.519343
0.272	2.375156	1.528101
0.273	2.365289	1.536884
0.274	2.355432	1.545693
0.275	2.345584	1.554526
0.276	2.335747	1.563385
0.277	2.32592	1.572269
0.278	2.316101	1.581178
0.279	2.306293	1.590112
0.28	2.2965	1.599071
0.281	2.28673	1.608056
0.282	2.27697	1.617065
0.283	2.267223	1.6261
0.284	2.257488	1.63516
0.285	2.24776	1.644245
0.286	2.238045	1.653356
0.287	2.228343	1.662491
0.288	2.21865	1.671652
0.289	2.20897	1.680838
0.29	2.199298	1.690049
0.291	2.189639	1.699285
0.292	2.179995	1.708547
0.293	2.170356	1.717833
0.294	2.160734	1.727145
0.295	2.151127	1.736482
0.296	2.141524	1.745844
0.297	2.131941	1.755231
0.298	2.122368	1.764643
0.299	2.112804	1.774081
0.3	2.10326	1.783544
0.301	2.093722	1.793032
0.302	2.084197	1.802545
0.303	2.074694	1.812083
0.304	2.065191	1.821646
0.305	2.055712	1.831235
0.306	2.046246	1.840849
0.307	2.036783	1.850488
0.308	2.027337	1.860152
0.309	2.017891	1.869841
0.31	2.008455	1.879556
0.311	1.999048	1.889295
0.312	1.989641	1.89906
0.313	1.980255	1.90885
0.314	1.970887	1.918665
0.315	1.96152	1.928505
0.316	1.952185	1.938371
0.317	1.942858	1.948261
0.318	1.933534	1.958177
0.319	1.924249	1.968118
0.32	1.914964	1.978084
0.321	1.905695	1.988075
0.322	1.896432	1.998092
0.323	1.88716	2.008134
0.324	1.877917	2.0182
0.325	1.868688	2.028292
0.326	1.85946	2.03841
0.327	1.850273	2.048552
0.328	1.841087	2.058719
0.329	1.831914	2.068912
0.33	1.822774	2.07913
0.331	1.813635	2.089373
0.332	1.804522	2.099641
0.333	1.795431	2.109934
0.334	1.78634	2.120253
0.335	1.777288	2.130596
0.336	1.768225	2.140965
0.337	1.759147	2.151359
0.338	1.750109	2.161778
0.339	1.741071	2.172223
0.34	1.732057	2.182692
0.341	1.723069	2.193187
0.342	1.714082	2.203707
0.343	1.705134	2.214252
0.344	1.696199	2.224822
0.345	1.687273	2.235418
0.346	1.678383	2.246038
0.347	1.6695	2.256684
0.348	1.660635	2.267355
0.349	1.651804	2.278051
0.35	1.642973	2.288772
0.351	1.634127	2.299518
0.352	1.625295	2.31029
0.353	1.616476	2.321087
0.354	1.60769	2.331908
0.355	1.598915	2.342755
0.356	1.590163	2.353628
0.357	1.581442	2.364525
0.358	1.572729	2.375448
0.359	1.564044	2.386395
0.36	1.555383	2.397368
0.361	1.546737	2.408366
0.362	1.538116	2.41939
0.363	1.529511	2.430438
0.364	1.520932	2.441512
0.365	1.512366	2.45261
0.366	1.503768	2.463734
0.367	1.495196	2.474883
0.368	1.486654	2.486058
0.369	1.47813	2.497257
0.37	1.469627	2.508482
0.371	1.461145	2.519732
0.372	1.452694	2.531006
0.373	1.444262	2.542307
0.374	1.435853	2.553632
0.375	1.427464	2.564982
0.376	1.419105	2.576358
0.377	1.410772	2.587759
0.378	1.402454	2.599185
0.379	1.394166	2.610636
0.38	1.385891	2.622112
0.381	1.377583	2.633614
0.382	1.369308	2.64514
0.383	1.361047	2.656692
0.384	1.352814	2.668269
0.385	1.344618	2.679871
0.386	1.33643	2.691498
0.387	1.328283	2.703151
0.388	1.320156	2.714829
0.389	1.312048	2.726531
0.39	1.303982	2.738259
0.391	1.295925	2.750013
0.392	1.287901	2.761791
0.393	1.279913	2.773594
0.394	1.271931	2.785423
0.395	1.263986	2.797277
0.396	1.256009	2.809156
0.397	1.248038	2.82106
0.398	1.240119	2.832989
0.399	1.232201	2.844944
0.4	1.224328	2.856924
0.401	1.216483	2.868929
0.402	1.208644	2.880959
0.403	1.200867	2.893014
0.404	1.193095	2.905094
0.405	1.185352	2.9172
0.406	1.177654	2.92933
0.407	1.169956	2.941486
0.408	1.162317	2.953667
0.409	1.154694	2.965874
0.41	1.147084	2.978105
0.411	1.139498	2.990361
0.412	1.131877	3.002643
0.413	1.124299	3.01495
0.414	1.116753	3.027282
0.415	1.109207	3.039639
0.416	1.101738	3.052022
0.417	1.09427	3.064429
0.418	1.086832	3.076862
0.419	1.079443	3.08932
0.42	1.072053	3.101803
0.421	1.064725	3.114311
0.422	1.057413	3.126845
0.423	1.050117	3.139403
0.424	1.042881	3.151987
0.425	1.035646	3.164596
0.426	1.028451	3.17723
0.427	1.021249	3.189889
0.428	1.014031	3.202574
0.429	1.006879	3.215283
0.43	0.9997317	3.228018
0.431	0.9926249	3.240778
0.432	0.985558	3.253563
0.433	0.9784995	3.266374
0.434	0.9715002	3.279209
0.435	0.9645147	3.29207
0.436	0.9575579	3.304955
0.437	0.9506521	3.317866
0.438	0.9437529	3.330802
0.439	0.9369081	3.343764
0.44	0.9300858	3.35675
0.441	0.9232895	3.369762
0.442	0.9165312	3.382799
0.443	0.9097534	3.395861
0.444	0.9029967	3.408948
0.445	0.8962688	3.42206
0.446	0.8895661	3.435198
0.447	0.882908	3.44836
0.448	0.8762671	3.461548
0.449	0.8696672	3.474761
0.45	0.8631049	3.487999
0.451	0.8565692	3.501263
0.452	0.8500741	3.514551
0.453	0.843603	3.527865
0.454	0.8371684	3.541204
0.455	0.830775	3.554568
0.456	0.8244088	3.567957
0.457	0.8180757	3.581371
0.458	0.8117623	3.594811
0.459	0.8054601	3.608275
0.46	0.7991596	3.621765
0.461	0.7928912	3.63528
0.462	0.7866513	3.64882
0.463	0.7804503	3.662386
0.464	0.7742856	3.675976
0.465	0.7681518	3.689592
0.466	0.7620576	3.703233
0.467	0.7559854	3.716899
0.468	0.7499557	3.73059
0.469	0.7439567	3.744307
0.47	0.7379873	3.758048
0.471	0.7320633	3.771815
0.472	0.7261552	3.785607
0.473	0.7202977	3.799424
0.474	0.7144713	3.813266
0.475	0.708642	3.827133
0.476	0.7028489	3.841026
0.477	0.6970464	3.854944
0.478	0.6912984	3.868887
0.479	0.6855765	3.882855
0.48	0.6798781	3.896848
0.481	0.674236	3.910866
0.482	0.6685981	3.92491
0.483	0.6630246	3.938979
0.484	0.6574726	3.953073
0.485	0.6519447	3.967192
0.486	0.6464787	3.981336
0.487	0.641013	3.995505
0.488	0.6356137	4.0097
0.489	0.6302317	4.02392
0.49	0.6248763	4.038165
0.491	0.6195688	4.052435
0.492	0.6142406	4.06673
0.493	0.6089643	4.081051
0.494	0.6036878	4.095396
0.495	0.5984455	4.109767
0.496	0.593255	4.124163
0.497	0.5880648	4.138584
0.498	0.5829529	4.15303
0.499	0.577846	4.167502
0.501	0.5727796	4.181998
0.502	0.5677547	4.19652
0.503	0.5627331	4.211067
0.504	0.5577913	4.225639
0.505	0.5528495	4.240237
0.506	0.5479551	4.254859
0.507	0.5430938	4.269507
0.508	0.5382441	4.28418
0.509	0.5334559	4.298878
0.51	0.5286525	4.313601
0.511	0.5238877	4.328349
0.512	0.5191357	4.343123
0.513	0.5144054	4.357921
0.514	0.5097354	4.372745
0.515	0.5050665	4.387594
0.516	0.5004646	4.402468
0.517	0.4958763	4.417368
0.518	0.4913215	4.432292
0.519	0.486812	4.447242
0.52	0.4823123	4.462217
0.521	0.4778735	4.477217
0.522	0.4734445	4.492242
0.523	0.4690594	4.507292
0.524	0.4647091	4.522368
0.525	0.4603767	4.537469
0.526	0.4560896	4.552595
0.527	0.4517957	4.567746
0.528	0.4475444	4.582922
0.529	0.4432992	4.598123
0.53	0.4390814	4.61335
0.531	0.4349125	4.628601
0.532	0.4307586	4.643878
0.533	0.4266505	4.65918
0.534	0.4225612	4.674508
0.535	0.4185131	4.68986
0.536	0.4144998	4.705238
0.537	0.4105103	4.72064
0.538	0.4065599	4.736068
0.539	0.4026306	4.751521
0.54	0.3987367	4.767
0.541	0.394871	4.782503
0.542	0.3910384	4.798032
0.543	0.3872421	4.813585
0.544	0.3834512	4.829164
0.545	0.3796911	4.844768
0.546	0.3759419	4.860398
0.547	0.3722156	4.876052
0.548	0.3685279	4.891732
0.549	0.3648689	4.907436
0.55	0.3612358	4.923166
0.551	0.3576361	4.938921
0.552	0.35406	4.954702
0.553	0.3505195	4.970507
0.554	0.3470079	4.986338
0.555	0.3435262	5.002194
0.556	0.3400801	5.018075
0.557	0.3366532	5.033981
0.558	0.3332642	5.049912
0.559	0.3298904	5.065868
0.56	0.326556	5.08185
0.561	0.3231605	5.097857
0.562	0.3196593	5.113889
0.563	0.3162086	5.129946
0.564	0.3123961	5.146028
0.565	0.3086414	5.162136
0.566	0.3049041	5.178269
0.567	0.3012252	5.194426
0.568	0.2975659	5.210609
0.569	0.293961	5.226817
0.57	0.2903792	5.243051
0.571	0.2868459	5.259309
0.572	0.2833394	5.275593
0.573	0.2798798	5.291902
0.574	0.2764503	5.308236
0.575	0.2730608	5.324595
0.576	0.2697041	5.340979
0.577	0.2658725	5.357389
0.578	0.2616131	5.373824
0.579	0.2566059	5.390283
0.58	0.2516943	5.406768
0.581	0.2468714	5.423279
0.582	0.2421215	5.439814
0.583	0.2374432	5.456375
0.584	0.2328419	5.47296
0.585	0.2283366	5.489571
0.586	0.2239021	5.506207
0.587	0.2195139	5.522868
0.588	0.2151698	5.539555
0.589	0.2108614	5.556266
0.59	0.2066277	5.573003
0.591	0.2024631	5.589765
0.592	0.198368	5.606552
0.593	0.1943473	5.623364
0.594	0.1904039	5.640202
0.595	0.1865377	5.657064
0.596	0.1827369	5.673952
0.597	0.1789834	5.690865
0.598	0.1752768	5.707803
0.599	0.1716049	5.724766
0.6	0.1679912	5.741755
0.601	0.164444	5.758768
0.602	0.1609592	5.775807
0.603	0.1575445	5.792871
0.604	0.154197	5.80996
0.605	0.1509125	5.827074
0.606	0.1476957	5.844214
0.607	0.1445262	5.861378
0.608	0.1413929	5.878568
0.609	0.1383029	5.895783
0.61	0.135254	5.913023
0.611	0.132264	5.930288
0.612	0.1293389	5.947579
0.613	0.1264689	5.964894
0.614	0.1236604	5.982235
0.615	0.1209106	5.999601
0.616	0.1182148	6.016992
0.617	0.1155665	6.034409
0.618	0.1129473	6.05185
0.619	0.1103725	6.069317
0.62	0.1078361	6.086809
0.621	0.1053534	6.104326
0.622	0.1029213	6.121868
0.623	0.1005386	6.139435
0.624	0.0982045	6.157027
0.625	0.09592	6.174645
0.626	0.0936912	6.192288
0.627	0.0915104	6.209956
0.628	0.0893529	6.227649
0.629	0.0872367	6.245367
0.63	0.0851422	6.263111
0.631	0.0830949	6.28088
0.632	0.0810921	6.298673
0.633	0.0791346	6.316492
0.634	0.0772236	6.334337
0.635	0.0753563	6.352206
0.636	0.0735315	6.370101
0.637	0.0717469	6.38802
0.638	0.0699823	6.405965
0.639	0.0682576	6.423935
0.64	0.0665522	6.44193
0.641	0.0648854	6.459951
0.642	0.0632596	6.477996
0.643	0.0616707	6.496067
0.644	0.0601199	6.514163
0.645	0.058606	6.532284
0.646	0.0571278	6.55043
0.647	0.0556847	6.568601
0.648	0.0542616	6.586798
0.649	0.0528717	6.60502
0.65	0.0515007	6.623267
0.651	0.0501608	6.641539
0.652	0.0488539	6.659836
0.653	0.0475789	6.678158
0.654	0.0463353	6.696506
0.655	0.0451218	6.714879
0.656	0.0439381	6.733276
0.657	0.0427844	6.7517
0.658	0.0416501	6.770148
0.659	0.0405412	6.788621
0.66	0.0394521	6.80712
0.661	0.0383847	6.825644
0.662	0.0373451	6.844192
0.663	0.0363332	6.862767
0.664	0.0353476	6.881366
0.665	0.0343869	6.89999
0.666	0.0334513	6.91864
0.667	0.0325398	6.937315
0.668	0.0316452	6.956015
0.669	0.0307712	6.97474
0.67	0.029916	6.99349
0.671	0.0290767	7.012265
0.672	0.0282601	7.031066
0.673	0.027465	7.049892
0.674	0.026691	7.068743
0.675	0.0259379	7.087619
0.676	0.0252055	7.10652
0.677	0.024493	7.125447
0.678	0.0237952	7.144398
0.679	0.0231135	7.163375
0.68	0.0224488	7.182377
0.681	0.0217957	7.201404
0.682	0.0211608	7.220457
0.683	0.0205439	7.239534
0.684	0.0199441	7.258637
0.685	0.0193613	7.277765
0.686	0.018795	7.296918
0.687	0.0182445	7.316096
0.688	0.0177065	7.335299
0.689	0.017181	7.354528
0.69	0.0166709	7.373781
0.691	0.0161687	7.39306
0.692	0.015681	7.412364
0.693	0.0152071	7.431693
0.694	0.0147473	7.451048
0.695	0.0143009	7.470427
0.696	0.013868	7.489832
0.697	0.0134472	7.509262
0.698	0.0130371	7.528717
0.699	0.0126367	7.548197
0.7	0.0122482	7.567702
0.701	0.011867	7.587233
0.702	0.0114963	7.606788
0.703	0.011137	7.626369
0.704	0.0107888	7.645975
0.705	0.0104509	7.665607
0.706	0.0101233	7.685263
0.707	0.0098056	7.704945
0.708	0.0094969	7.724651
0.709	0.0091954	7.744383
0.71	0.008903	7.76414
0.711	0.0086172	7.783922
0.712	0.0083391	7.80373
0.713	0.0080696	7.823562
0.714	0.0078085	7.84342
0.715	0.0075554	7.863303
0.716	0.0073104	7.883211
0.717	0.0070731	7.903144
0.718	0.0068427	7.923103
0.719	0.006618	7.943086
0.72	0.0064005	7.963095
0.721	0.0061888	7.983129
0.722	0.0059822	8.003188
0.723	0.0057824	8.023272
0.724	0.0055891	8.043382
0.725	0.0054021	8.063516
0.726	0.0052211	8.083676
0.727	0.0050461	8.103861
0.728	0.0048765	8.124071
0.729	0.0047112	8.144307
0.73	0.0045512	8.164567
0.731	0.0043961	8.184853
0.732	0.0042444	8.205163
0.733	0.0040979	8.225499
0.734	0.0039564	8.245861
0.735	0.0038197	8.266247
0.736	0.0036875	8.286658
0.737	0.0035599	8.307095
0.738	0.0034366	8.327557
0.739	0.0033162	8.348044
0.74	0.0031999	8.368556
0.741	0.0030875	8.389093
0.742	0.0029775	8.409656
0.743	0.0028715	8.430243
0.744	0.0027693	8.450856
0.745	0.0026705	8.471494
0.746	0.0025752	8.492157
0.747	0.0024831	8.512846
0.748	0.0023942	8.533559
0.749	0.0023076	8.554298
0.75	0.0022243	8.575062
0.751	0.0021439	8.595851
0.752	0.0020653	8.616665
0.753	0.0019893	8.637504
0.754	0.0019161	8.658369
0.755	0.0018455	8.679258
0.756	0.0017776	8.700173
0.757	0.0017122	8.721113
0.758	0.001649	8.742078
0.759	0.0015876	8.763069
0.76	0.0015284	8.784084
0.761	0.0014713	8.805125
0.762	0.0014159	8.826191
0.763	0.0013622	8.847282
0.764	0.0013105	8.868398
0.765	0.0012608	8.88954
0.766	0.0012129	8.910706
0.767	0.0011668	8.931898
0.768	0.0011224	8.953115
0.769	0.0010794	8.974357
0.77	0.0010379	8.995624
0.771	0.0009979	9.016916
0.772	0.0009592	9.038234
0.773	0.0009218	9.059577
0.774	0.0008858	9.080945
0.775	0.0008511	9.102338
0.776	0.0008177	9.123756
0.777	0.0007858	9.145199
0.778	0.000755	9.166668
0.779	0.0007252	9.188162
0.78	0.0006964	9.209681
0.781	0.0006688	9.231225
0.782	0.0006422	9.252794
0.783	0.0006164	9.274388
0.784	0.0005915	9.296008
0.785	0.0005677	9.317653
0.786	0.0005448	9.339323
0.787	0.0005228	9.361018
0.788	0.0005017	9.382738
0.789	0.0004813	9.404484
0.79	0.0004617	9.426254
0.791	0.0004428	9.44805
0.792	0.0004247	9.469871
0.793	0.0004071	9.491717
0.794	0.0003902	9.513588
0.795	0.000374	9.535485
0.796	0.0003585	9.557407
0.797	0.0003436	9.579353
0.798	0.0003293	9.601325
0.799	0.0003156	9.623322
0.8	0.0003023	9.645345
0.801	0.0002896	9.667392
0.802	0.0002774	9.689465
0.803	0.0002656	9.711563
0.804	0.0002543	9.733686
0.805	0.0002434	9.755834
0.806	0.000233	9.778007
0.807	0.000223	9.800206
0.808	0.0002135	9.822429
0.809	0.0002043	9.844678
0.81	0.0001955	9.866952
0.811	0.000187	9.889251
0.812	0.0001789	9.911576
0.813	0.0001711	9.933925
0.814	0.0001636	9.9563
0.815	0.0001564	9.9787
0.816	0.0001495	10.00112
0.817	0.0001429	10.02358
0.818	0.0001367	10.04605
0.819	0.0001306	10.06855
0.82	0.0001248	10.09108
0.821	0.0001193	10.11363
0.822	0.000114	10.1362
0.823	0.0001088	10.1588
0.824	0.0001039	10.18143
0.825	0.0000992	10.20408
0.826	0.0000947	10.22676
0.827	0.0000904	10.24946
0.828	0.0000864	10.27219
0.829	0.0000824	10.29494
0.83	0.0000787	10.31772
0.831	0.0000751	10.34052
0.832	0.0000716	10.36335
0.833	0.0000683	10.3862
0.834	0.0000652	10.40908
0.835	0.0000621	10.43198
0.836	0.0000592	10.45491
0.837	0.0000565	10.47786
0.838	0.0000539	10.50084
0.839	0.0000513	10.52385
0.84	0.0000489	10.54688
0.841	0.0000466	10.56993
0.842	0.0000444	10.59301
0.843	0.0000423	10.61611
0.844	0.0000403	10.63924
0.845	0.0000384	10.6624
0.846	0.0000366	10.68558
0.847	0.0000348	10.70878
0.848	0.0000331	10.73202
0.849	0.0000316	10.75527
0.85	0.00003	10.77855
0.851	0.0000286	10.80186
0.852	0.0000272	10.82519
0.853	0.0000259	10.84855
0.854	0.0000246	10.87193
0.855	0.0000234	10.89533
0.856	0.0000223	10.91876
0.857	0.0000212	10.94222
0.858	0.0000201	10.9657
0.859	0.0000191	10.98921
0.86	0.0000182	11.01274
0.861	0.0000173	11.0363
0.862	0.0000164	11.05988
0.863	0.0000156	11.08349
0.864	0.0000148	11.10713
0.865	0.0000141	11.13078
0.866	0.0000134	11.15447
0.867	0.0000127	11.17818
0.868	0.000012	11.20191
0.869	0.0000114	11.22567
0.87	0.0000109	11.24945
0.871	0.0000103	11.27326
0.872	0.0000098	11.2971
0.873	0.0000093	11.32096
0.874	0.0000088	11.34484
0.875	0.0000083	11.36875
0.876	0.0000079	11.39269
0.877	0.0000075	11.41665
0.878	0.0000071	11.44063
0.879	0.0000067	11.46464
0.88	0.0000064	11.48868
0.881	0.0000061	11.51274
0.882	0.0000057	11.53683
0.883	0.0000054	11.56094
0.884	0.0000052	11.58507
0.885	0.0000049	11.60924
0.886	0.0000046	11.63342
0.887	0.0000044	11.65764
0.888	0.0000041	11.68187
0.889	0.0000039	11.70613
0.89	0.0000037	11.73042
0.891	0.0000035	11.75473
0.892	0.0000033	11.77907
0.893	0.0000031	11.80344
0.894	0.000003	11.82782
0.895	0.0000028	11.85224
0.896	0.0000027	11.87668
0.897	0.0000025	11.90114
0.898	0.0000024	11.92563
0.899	0.0000022	11.95014
0.9	0.0000021	11.97468
0.901	0.000002	11.99925
0.902	0.0000019	12.02384
0.903	0.0000018	12.04845
0.904	0.0000017	12.07309
0.905	0.0000016	12.09776
0.906	0.0000015	12.12245
0.907	0.0000014	12.14716
0.908	0.0000013	12.1719
0.909	0.0000013	12.19667
0.91	0.0000012	12.22146
0.911	0.0000011	12.24628
0.912	0.0000011	12.27112
0.913	0.000001	12.29598
0.914	0.0000009	12.32087
0.915	0.0000009	12.34579
0.916	0.0000008	12.37073
0.917	0.0000008	12.3957
0.918	0.0000007	12.42069
0.919	0.0000007	12.44571
0.92	0.0000007	12.47075
0.921	0.0000006	12.49582
0.922	0.0000006	12.52091
0.923	0.0000006	12.54603
0.924	0.0000005	12.57118
0.925	0.0000005	12.59634
0.926	0.0000005	12.62154
0.927	0.0000004	12.64676
0.928	0.0000004	12.672
0.929	0.0000004	12.69727
0.93	0.0000004	12.72256
0.931	0.0000003	12.74788
0.932	0.0000003	12.77323
0.933	0.0000003	12.7986
0.934	0.0000003	12.82399
0.935	0.0000003	12.84941
0.936	0.0000003	12.87486
0.937	0.0000002	12.90033
0.938	0.0000002	12.92582
0.939	0.0000002	12.95135
0.94	0.0000002	12.97689
0.941	0.0000002	13.00246
0.942	0.0000002	13.02806
0.943	0.0000002	13.05368
0.944	0.0000002	13.07933
0.945	0.0000001	13.105
0.946	0.0000001	13.1307
0.947	0.0000001	13.15642
0.948	0.0000001	13.18217
0.949	0.0000001	13.20794
0.95	0.0000001	13.23374
0.951	0.0000001	13.25956
0.952	0.0000001	13.28541
0.953	0.0000001	13.31128
0.954	0.0000001	13.33718
0.955	0.0000001	13.3631
0.956	0.0000001	13.38905
0.957	0.0000001	13.41503
0.958	0.0000001	13.44102
0.959	0.0000001	13.46705
0.96	0.0000001	13.4931
0.961	0.0000001	13.51917
